OUTCOME,NAME,TEAM_CITY,HOME,DATE,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,MIN,OREB,PF,PTS,REB,START_POSITION,STL,TO
0,Robert Sacre,Los Angeles,0,04_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Lou Williams,Los Angeles,0,04_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Metta World Peace,Los Angeles,0,04_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Carmelo Anthony,New York,1,01_29_15,1,1,1,4,2,50,16,7,44,2,2,100,25,0,0,18,1,F,0,2
0,Lou Amundson,New York,1,01_29_15,1,1,2,0,0,0,10,8,80,3,1,33,21,1,2,17,3,F,0,1
0,Jason Smith,New York,1,01_29_15,5,0,4,1,0,0,6,3,50,2,2,100,30,3,2,8,7,C,1,1
0,Jose Calderon,New York,1,01_29_15,6,0,1,1,1,100,7,4,57,0,0,0,28,0,2,9,1,G,0,0
0,Langston Galloway,New York,1,01_29_15,2,0,2,3,0,0,10,2,20,0,0,0,35,0,4,4,2,G,0,0
0,Lance Thomas,New York,1,01_29_15,0,0,2,0,0,0,10,4,40,0,0,0,24,0,2,8,2,N/A,0,2
0,Tim Hardaway Jr.,New York,1,01_29_15,1,1,5,4,2,50,9,3,33,4,3,75,20,0,1,11,5,N/A,0,0
0,Quincy Acy,New York,1,01_29_15,1,1,4,1,0,0,4,1,25,2,1,50,21,1,3,3,5,N/A,0,2
0,Shane Larkin,New York,1,01_29_15,5,0,2,1,0,0,4,1,25,0,0,0,18,1,2,2,3,N/A,1,1
0,Cleanthony Early,New York,1,01_29_15,0,2,4,1,0,0,5,1,20,0,0,0,18,0,0,2,4,N/A,1,1
0,Cole Aldrich,New York,1,01_29_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Pablo Prigioni,New York,1,01_29_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Travis Wear,New York,1,01_29_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Solomon Hill,Indiana,0,01_29_15,4,0,2,3,2,67,9,4,44,0,0,0,33,0,2,10,2,F,0,0
0,David West,Indiana,0,01_29_15,6,1,5,0,0,0,8,3,38,4,4,100,27,1,2,10,6,F,0,1
0,Roy Hibbert,Indiana,0,01_29_15,1,1,8,0,0,0,11,9,82,0,0,0,24,2,1,18,10,C,1,2
0,Rodney Stuckey,Indiana,0,01_29_15,3,0,4,2,1,50,13,8,62,5,5,100,32,1,1,22,5,G,0,1
0,CJ Watson,Indiana,0,01_29_15,5,0,6,4,1,25,9,3,33,0,0,0,36,0,1,7,6,G,1,0
0,Ian Mahinmi,Indiana,0,01_29_15,0,1,9,0,0,0,6,4,67,5,0,0,24,1,5,8,10,N/A,1,3
0,CJ Miles,Indiana,0,01_29_15,0,0,1,4,1,25,6,2,33,0,0,0,13,0,2,5,1,N/A,0,0
0,George Hill,Indiana,0,01_29_15,3,0,2,1,0,0,5,2,40,4,4,100,12,0,0,8,2,N/A,0,1
0,Damjan Rudez,Indiana,0,01_29_15,1,0,0,3,1,33,4,2,50,0,0,0,19,0,1,5,0,N/A,1,1
0,Lavoy Allen,Indiana,0,01_29_15,1,0,2,0,0,0,5,4,80,0,0,0,9,3,0,8,5,N/A,0,0
0,Chris Copeland,Indiana,0,01_29_15,1,1,2,1,0,0,3,1,33,0,0,0,12,0,1,2,2,N/A,0,2
0,Luis Scola,Indiana,0,01_29_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Donald Sloan,Indiana,0,01_29_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Kent Bazemore,Atlanta,0,03_26_16,2,1,4,5,3,60,9,7,78,0,0,0,33,0,0,17,4,F,1,1
1,Paul Millsap,Atlanta,0,03_26_16,5,4,9,4,3,75,13,8,62,5,4,80,29,0,3,23,9,F,4,0
1,Al Horford,Atlanta,0,03_26_16,5,2,4,5,1,20,15,6,40,0,0,0,30,1,3,13,5,C,1,0
1,Kyle Korver,Atlanta,0,03_26_16,0,0,3,5,1,20,10,5,50,1,1,100,29,0,3,12,3,G,0,0
1,Jeff Teague,Atlanta,0,03_26_16,12,0,3,3,2,67,13,3,23,4,4,100,33,1,3,12,4,G,0,0
1,Dennis Schroder,Atlanta,0,03_26_16,7,0,3,3,1,33,14,5,36,0,0,0,24,0,3,11,3,N/A,0,3
1,Kris Humphries,Atlanta,0,03_26_16,0,0,3,2,0,0,8,5,63,1,1,100,21,2,2,11,5,N/A,0,0
1,Tim Hardaway Jr.,Atlanta,0,03_26_16,1,0,0,3,0,0,8,1,13,1,1,100,23,0,2,3,0,N/A,0,0
1,Mike Scott,Atlanta,0,03_26_16,2,0,4,4,2,50,5,3,60,2,2,100,16,1,2,10,5,N/A,0,0
1,Mike Muscala,Atlanta,0,03_26_16,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,N/A,0,0
1,Kirk Hinrich,Atlanta,0,03_26_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Thabo Sefolosha,Atlanta,0,03_26_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Tobias Harris,Detroit,1,03_26_16,5,1,8,3,1,33,20,10,50,0,0,0,34,2,3,21,10,F,0,2
1,Marcus Morris,Detroit,1,03_26_16,5,1,5,6,2,33,12,3,25,6,5,83,39,0,0,13,5,F,0,3
1,Andre Drummond,Detroit,1,03_26_16,0,2,11,0,0,0,11,7,64,9,5,56,31,6,1,19,17,C,0,1
1,Kentavious Caldwell-Pope,Detroit,1,03_26_16,1,0,1,7,2,29,13,3,23,2,1,50,32,0,3,9,1,G,1,1
1,Reggie Jackson,Detroit,1,03_26_16,5,0,1,4,2,50,12,4,33,1,1,100,30,0,4,11,1,G,0,0
1,Anthony Tolliver,Detroit,1,03_26_16,2,0,4,4,0,0,4,0,0,0,0,0,14,0,1,0,4,N/A,0,1
1,Stanley Johnson,Detroit,1,03_26_16,1,0,3,3,0,0,5,1,20,2,2,100,24,2,0,4,5,N/A,0,2
1,Steve Blake,Detroit,1,03_26_16,6,0,2,2,0,0,4,1,25,2,1,50,18,1,1,3,3,N/A,1,1
1,Aron Baynes,Detroit,1,03_26_16,0,0,4,0,0,0,6,5,83,6,5,83,17,3,1,15,7,N/A,0,0
1,Darrun Hilliard,Detroit,1,03_26_16,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,N/A,0,0
1,Joel Anthony,Detroit,1,03_26_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Reggie Bullock,Detroit,1,03_26_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Spencer Dinwiddie,Detroit,1,03_26_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Kawhi Leonard,San Antonio,1,04_01_15,1,0,6,2,2,100,7,3,43,2,2,100,21,1,0,10,7,F,2,0
1,Tim Duncan,San Antonio,1,04_01_15,0,1,3,0,0,0,5,2,40,4,2,50,12,0,0,6,3,F,0,1
1,Tiago Splitter,San Antonio,1,04_01_15,2,0,3,0,0,0,8,3,38,2,2,100,21,4,1,8,7,C,0,1
1,Danny Green,San Antonio,1,04_01_15,0,0,2,3,1,33,3,1,33,0,0,0,15,0,1,3,2,G,0,1
1,Tony Parker,San Antonio,1,04_01_15,4,0,0,1,1,100,7,2,29,2,2,100,22,0,1,7,0,G,0,0
1,Marco Belinelli,San Antonio,1,04_01_15,3,0,4,7,3,43,12,4,33,2,1,50,30,0,0,12,4,N/A,1,2
1,Aron Baynes,San Antonio,1,04_01_15,0,1,3,0,0,0,10,5,50,8,8,100,24,2,1,18,5,N/A,0,2
1,Boris Diaw,San Antonio,1,04_01_15,4,1,3,5,2,40,9,4,44,1,1,100,24,1,0,11,4,N/A,2,1
1,Manu Ginobili,San Antonio,1,04_01_15,3,0,3,5,3,60,7,4,57,2,2,100,18,0,1,13,3,N/A,2,1
1,Cory Joseph,San Antonio,1,04_01_15,2,0,7,1,0,0,8,4,50,0,0,0,26,0,3,8,7,N/A,0,1
1,Matt Bonner,San Antonio,1,04_01_15,0,0,0,1,0,0,2,1,50,0,0,0,9,1,0,2,1,N/A,0,0
1,Patty Mills,San Antonio,1,04_01_15,1,0,2,4,1,25,4,1,25,0,0,0,12,1,0,3,3,N/A,1,0
1,Jeff Ayres,San Antonio,1,04_01_15,0,0,2,0,0,0,4,1,25,0,0,0,6,1,1,2,3,N/A,0,0
1,Tobias Harris,Orlando,0,04_01_15,1,1,6,3,1,33,14,7,50,4,3,75,40,1,2,18,7,F,1,2
1,Dewayne Dedmon,Orlando,0,04_01_15,0,1,7,0,0,0,3,3,100,1,1,100,24,3,6,7,10,F,0,2
1,Nikola Vucevic,Orlando,0,04_01_15,5,3,8,1,0,0,21,8,38,0,0,0,33,3,0,16,11,C,0,1
1,Victor Oladipo,Orlando,0,04_01_15,7,0,5,3,2,67,19,9,47,4,4,100,40,1,1,24,6,G,0,3
1,Elfrid Payton,Orlando,0,04_01_15,7,1,3,0,0,0,15,7,47,0,0,0,36,4,3,14,7,G,4,1
1,Kyle O'Quinn,Orlando,0,04_01_15,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,2,N/A,1,0
1,Maurice Harkless,Orlando,0,04_01_15,0,0,1,1,0,0,3,0,0,0,0,0,4,2,0,0,3,N/A,0,0
1,Luke Ridnour,Orlando,0,04_01_15,1,0,0,4,2,50,6,2,33,0,0,0,16,0,0,6,0,N/A,0,0
1,Andrew Nicholson,Orlando,0,04_01_15,1,1,2,3,0,0,7,1,14,0,0,0,17,0,1,2,2,N/A,0,1
1,Willie Green,Orlando,0,04_01_15,1,0,0,1,0,0,3,2,67,0,0,0,13,0,0,4,0,N/A,1,1
1,Aaron Gordon,Orlando,0,04_01_15,1,0,2,1,0,0,1,0,0,0,0,0,11,0,2,0,2,N/A,0,1
1,Channing Frye,Orlando,0,04_01_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Ben Gordon,Orlando,0,04_01_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Robert Covington,Philadelphia,1,02_21_16,0,0,5,7,4,57,9,5,56,0,0,0,25,0,3,14,5,F,1,0
1,Nerlens Noel,Philadelphia,1,02_21_16,2,1,4,0,0,0,4,2,50,0,0,0,19,1,5,4,5,F,1,1
1,Jahlil Okafor,Philadelphia,1,02_21_16,1,1,4,1,0,0,19,12,63,10,7,70,32,4,4,31,8,C,1,5
1,Nik Stauskas,Philadelphia,1,02_21_16,2,0,2,3,2,67,4,2,50,2,2,100,20,0,0,8,2,G,0,0
1,Ish Smith,Philadelphia,1,02_21_16,3,0,1,0,0,0,7,1,14,2,1,50,26,0,2,3,1,G,0,3
1,Jerami Grant,Philadelphia,1,02_21_16,1,1,3,0,0,0,2,0,0,6,4,67,29,2,2,4,5,N/A,1,2
1,Hollis Thompson,Philadelphia,1,02_21_16,0,0,4,6,2,33,7,2,29,3,2,67,22,0,4,8,4,N/A,1,0
1,Isaiah Canaan,Philadelphia,1,02_21_16,1,0,1,8,3,38,12,6,50,0,0,0,27,0,4,15,1,N/A,0,2
1,TJ McConnell,Philadelphia,1,02_21_16,6,0,1,0,0,0,4,3,75,2,0,0,16,0,3,6,1,N/A,2,0
1,Richaun Holmes,Philadelphia,1,02_21_16,1,0,1,2,0,0,6,3,50,0,0,0,12,1,2,6,2,N/A,0,1
1,Carl Landry,Philadelphia,1,02_21_16,0,1,0,0,0,0,1,0,0,2,1,50,6,0,0,1,0,N/A,0,0
1,Kendall Marshall,Philadelphia,1,02_21_16,2,0,1,1,1,100,2,1,50,0,0,0,6,0,2,3,1,N/A,1,1
1,Chandler Parsons,Dallas,0,02_21_16,2,1,3,3,0,0,10,4,40,7,7,100,27,1,1,15,4,F,1,2
1,Dirk Nowitzki,Dallas,0,02_21_16,2,0,7,9,5,56,14,6,43,2,1,50,27,0,3,18,7,F,1,0
1,Zaza Pachulia,Dallas,0,02_21_16,1,0,6,0,0,0,5,2,40,5,5,100,19,4,3,9,10,C,1,2
1,Wesley Matthews,Dallas,0,02_21_16,2,0,3,7,3,43,12,8,67,2,2,100,27,0,1,21,3,G,0,0
1,Deron Williams,Dallas,0,02_21_16,8,0,3,3,1,33,8,4,50,6,6,100,27,0,2,15,3,G,0,1
1,Raymond Felton,Dallas,0,02_21_16,1,1,2,2,0,0,8,3,38,4,4,100,29,2,2,10,4,N/A,3,2
1,Salah Mejri,Dallas,0,02_21_16,0,1,2,0,0,0,4,2,50,0,0,0,14,4,3,4,6,N/A,1,0
1,Devin Harris,Dallas,0,02_21_16,2,0,2,3,1,33,5,2,40,4,3,75,17,1,1,8,3,N/A,0,1
1,J.J. Barea,Dallas,0,02_21_16,5,0,2,4,2,50,9,5,56,0,0,0,24,0,1,12,2,N/A,1,1
1,Dwight Powell,Dallas,0,02_21_16,0,0,1,0,0,0,1,1,100,4,4,100,10,1,1,6,2,N/A,0,1
1,Charlie Villanueva,Dallas,0,02_21_16,0,0,1,2,0,0,6,2,33,0,0,0,8,1,0,4,2,N/A,0,0
1,Justin Anderson,Dallas,0,02_21_16,0,0,2,0,0,0,2,1,50,2,2,100,6,0,1,4,2,N/A,0,0
1,Jeremy Evans,Dallas,0,02_21_16,0,0,0,1,1,100,1,1,100,0,0,0,3,0,0,3,0,N/A,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
1,Marcus Smart,Boston,0,11_12_16,2,0,1,2,0,0,11,4,36,2,1,50,34,1,4,9,2,F,1,0
1,Amir Johnson,Boston,0,11_12_16,3,1,4,1,0,0,8,4,50,6,6,100,31,5,4,14,9,F,0,3
1,Kelly Olynyk,Boston,0,11_12_16,4,1,4,6,2,33,13,6,46,4,2,50,28,2,5,16,6,C,0,3
1,Avery Bradley,Boston,0,11_12_16,5,1,7,4,1,25,11,5,46,2,2,100,36,1,3,13,8,G,2,4
1,Isaiah Thomas,Boston,0,11_12_16,5,0,0,2,1,50,13,4,31,15,14,93,29,0,4,23,0,G,1,2
1,Jonas Jerebko,Boston,0,11_12_16,0,2,5,2,0,0,4,0,0,0,0,0,21,0,1,0,5,N/A,0,1
1,Tyler Zeller,Boston,0,11_12_16,0,1,2,0,0,0,6,3,50,2,1,50,16,4,0,7,6,N/A,0,0
1,Jaylen Brown,Boston,0,11_12_16,1,0,2,1,0,0,1,0,0,0,0,0,7,0,0,0,2,N/A,0,0
1,Terry Rozier,Boston,0,11_12_16,1,1,6,4,2,50,7,4,57,2,1,50,22,0,0,11,6,N/A,1,0
1,James Young,Boston,0,11_12_16,1,0,1,3,2,67,6,5,83,0,0,0,16,2,0,12,3,N/A,2,0
1,Gerald Green,Boston,0,11_12_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Jordan Mickey,Boston,0,11_12_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,CJ Miles,Indiana,1,11_12_16,0,2,3,7,2,29,10,3,30,0,0,0,32,0,5,8,3,F,1,1
1,Thaddeus Young,Indiana,1,11_12_16,3,1,4,2,0,0,8,5,63,2,0,0,24,4,2,10,8,F,2,1
1,Myles Turner,Indiana,1,11_12_16,1,3,6,1,0,0,8,6,75,5,5,100,30,2,2,17,8,C,4,4
1,Monta Ellis,Indiana,1,11_12_16,4,1,4,3,1,33,10,5,50,7,4,57,34,0,4,15,4,G,1,3
1,Jeff Teague,Indiana,1,11_12_16,4,0,2,4,1,25,15,4,27,12,11,92,35,1,6,20,3,G,0,2
1,Al Jefferson,Indiana,1,11_12_16,0,0,3,0,0,0,9,5,56,0,0,0,17,0,0,10,3,N/A,0,1
1,Glenn Robinson III,Indiana,1,11_12_16,2,2,5,4,0,0,11,4,36,0,0,0,26,1,0,8,6,N/A,0,0
1,Lavoy Allen,Indiana,1,11_12_16,1,0,1,0,0,0,6,1,17,0,0,0,26,3,0,2,4,N/A,1,0
1,Aaron Brooks,Indiana,1,11_12_16,2,0,1,5,2,40,8,3,38,2,1,50,15,0,3,9,1,N/A,0,1
1,Joe Young,Indiana,1,11_12_16,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,0,0
1,Rakeem Christmas,Indiana,1,11_12_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Georges Niang,Indiana,1,11_12_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Kevin Seraphin,Indiana,1,11_12_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Jae Crowder,Boston,0,01_26_15,0,0,1,1,1,100,4,2,50,0,0,0,16,0,1,5,1,F,0,0
0,Jared Sullinger,Boston,0,01_26_15,1,0,7,3,1,33,10,4,40,3,3,100,27,2,1,12,9,F,1,4
0,Brandon Bass,Boston,0,01_26_15,1,1,6,0,0,0,6,3,50,2,2,100,25,1,5,8,7,C,1,0
0,Avery Bradley,Boston,0,01_26_15,0,0,0,4,2,50,12,4,33,2,2,100,29,0,2,12,0,G,1,3
0,Evan Turner,Boston,0,01_26_15,4,0,3,0,0,0,7,2,29,6,5,83,21,0,1,9,3,G,1,2
0,Marcus Thornton,Boston,0,01_26_15,1,0,2,4,1,25,8,3,38,2,2,100,19,0,0,9,2,N/A,1,1
0,Tyler Zeller,Boston,0,01_26_15,1,2,6,0,0,0,8,6,75,2,2,100,29,1,4,14,7,N/A,0,1
0,Marcus Smart,Boston,0,01_26_15,5,0,2,4,1,25,9,4,44,0,0,0,29,1,0,9,3,N/A,1,1
0,Gerald Wallace,Boston,0,01_26_15,0,0,3,0,0,0,0,0,0,2,2,100,14,0,0,2,3,N/A,2,2
0,Tayshaun Prince,Boston,0,01_26_15,5,0,2,3,2,67,10,7,70,4,3,75,30,0,1,19,2,N/A,0,0
0,Phil Pressey,Boston,0,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,James Young,Boston,0,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Gordon Hayward,Utah,1,01_26_15,3,2,4,5,4,80,17,7,41,12,8,67,36,2,2,26,6,F,3,1
0,Derrick Favors,Utah,1,01_26_15,4,4,7,1,0,0,13,5,39,7,3,43,34,1,3,13,8,F,1,3
0,Enes Kanter,Utah,1,01_26_15,0,0,3,1,0,0,16,10,63,0,0,0,31,3,6,20,6,C,0,4
0,Joe Ingles,Utah,1,01_26_15,5,0,4,2,0,0,6,1,17,0,0,0,31,0,6,2,4,G,4,2
0,Dante Exum,Utah,1,01_26_15,2,0,1,2,0,0,2,0,0,0,0,0,25,0,3,0,1,G,0,2
0,Rudy Gobert,Utah,1,01_26_15,2,3,6,0,0,0,4,4,100,0,0,0,26,4,0,8,10,N/A,0,0
0,Trey Burke,Utah,1,01_26_15,0,0,0,12,4,33,20,7,35,0,0,0,32,0,1,18,0,N/A,0,0
0,Elijah Millsap,Utah,1,01_26_15,2,1,4,1,1,100,4,1,25,0,0,0,20,0,2,3,4,N/A,1,2
0,Trevor Booker,Utah,1,01_26_15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N/A,0,0
0,Ian Clark,Utah,1,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Jeremy Evans,Utah,1,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Steve Novak,Utah,1,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Elliot Williams,Utah,1,01_26_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Solomon Hill,Indiana,0,01_25_15,3,0,3,1,0,0,4,1,25,0,0,0,30,0,2,2,3,F,1,2
1,David West,Indiana,0,01_25_15,3,0,4,1,0,0,15,8,53,4,4,100,34,0,4,20,4,F,2,2
1,Roy Hibbert,Indiana,0,01_25_15,0,1,10,0,0,0,12,5,42,2,1,50,24,3,3,11,13,C,0,0
1,Rodney Stuckey,Indiana,0,01_25_15,6,0,1,1,1,100,10,6,60,2,2,100,28,0,3,15,1,G,1,5
1,CJ Watson,Indiana,0,01_25_15,8,1,4,4,2,50,7,3,43,4,3,75,36,0,2,11,4,G,1,2
1,George Hill,Indiana,0,01_25_15,3,1,5,6,1,17,15,7,47,3,2,67,20,1,1,17,6,N/A,1,0
1,Ian Mahinmi,Indiana,0,01_25_15,2,2,8,0,0,0,5,4,80,0,0,0,24,2,4,8,10,N/A,0,1
1,Damjan Rudez,Indiana,0,01_25_15,1,0,2,7,4,57,10,7,70,0,0,0,29,1,1,18,3,N/A,1,1
1,Luis Scola,Indiana,0,01_25_15,1,0,1,0,0,0,5,2,40,3,0,0,14,2,3,4,3,N/A,1,1
1,Lavoy Allen,Indiana,0,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Chris Copeland,Indiana,0,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Donald Sloan,Indiana,0,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Shayne Whittington,Indiana,0,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Aaron Gordon,Orlando,1,01_25_15,0,1,4,2,1,50,5,3,60,2,2,100,21,0,0,9,4,F,0,0
1,Channing Frye,Orlando,1,01_25_15,2,0,4,5,2,40,10,3,30,1,1,100,32,0,3,9,4,F,2,2
1,Nikola Vucevic,Orlando,1,01_25_15,0,0,7,0,0,0,17,11,65,5,5,100,34,0,3,27,7,C,0,0
1,Victor Oladipo,Orlando,1,01_25_15,3,0,2,4,1,25,17,8,47,1,1,100,34,0,2,18,2,G,1,3
1,Elfrid Payton,Orlando,1,01_25_15,8,0,2,0,0,0,8,4,50,5,2,40,31,1,4,10,3,G,1,1
1,Devyn Marble,Orlando,1,01_25_15,0,1,1,2,0,0,3,1,33,0,0,0,10,0,1,2,1,N/A,0,0
1,Evan Fournier,Orlando,1,01_25_15,1,0,1,2,1,50,7,2,29,0,0,0,17,1,1,5,2,N/A,1,1
1,Tobias Harris,Orlando,1,01_25_15,2,0,6,1,1,100,5,2,40,9,6,67,30,1,4,11,7,N/A,1,2
1,Kyle O'Quinn,Orlando,1,01_25_15,2,2,2,0,0,0,2,2,100,0,0,0,14,0,0,4,2,N/A,0,0
1,Willie Green,Orlando,1,01_25_15,4,1,1,1,0,0,4,2,50,0,0,0,17,0,3,4,1,N/A,1,3
1,Maurice Harkless,Orlando,1,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Andrew Nicholson,Orlando,1,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Luke Ridnour,Orlando,1,01_25_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Derrick Williams,Miami,0,11_14_16,0,0,1,2,0,0,6,2,33,2,1,50,16,0,1,5,1,F,1,1
1,Justise Winslow,Miami,0,11_14_16,5,0,1,1,0,0,11,3,27,2,1,50,35,2,2,7,3,F,1,0
1,Hassan Whiteside,Miami,0,11_14_16,1,2,11,0,0,0,11,9,82,9,5,56,34,5,3,23,16,C,2,4
1,Dion Waiters,Miami,0,11_14_16,3,3,2,6,3,50,26,12,46,0,0,0,36,0,5,27,2,G,3,4
1,Josh Richardson,Miami,0,11_14_16,4,0,0,2,0,0,9,4,44,0,0,0,28,1,4,8,1,G,1,3
1,James Johnson,Miami,0,11_14_16,0,2,3,2,1,50,4,2,50,2,2,100,18,2,5,7,5,N/A,1,1
1,Tyler Johnson,Miami,0,11_14_16,6,0,8,0,0,0,9,4,44,6,3,50,33,0,0,11,8,N/A,1,0
1,Josh McRoberts,Miami,0,11_14_16,3,0,3,1,0,0,6,0,0,0,0,0,14,0,2,0,3,N/A,2,0
1,Rodney McGruder,Miami,0,11_14_16,0,1,2,1,0,0,2,1,50,0,0,0,18,0,0,2,2,N/A,2,0
1,Luke Babbitt,Miami,0,11_14_16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,N/A,0,0
1,Goran Dragic,Miami,0,11_14_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
